,open,high,low,close,volume,Year,Month,Weekday,Day,rsi,sma_50,sma_200,macd,volatility
2018-08-22,6480.4116,6850.8455,6246.05,6479.27,148763.0,2018,8,2,22,45.16414155828458,6937.1356000000005,7943.22415,-220.11523244119235,604.7955000000002
2018-08-23,6362.0347,6906.81,6250.0,6355.76,89540.0,2018,8,3,23,42.79084085181773,6934.090999999999,7928.8736499999995,-212.41746077021526,656.8100000000004
2018-08-24,6525.3111,6718.4385,6344.8,6525.01,82159.0,2018,8,4,24,46.90801476622871,6932.9062,7920.5437,-190.4643067742054,373.6385
2018-08-25,6689.6481,6793.0242,6445.32,6692.94,57480.0,2018,8,5,25,50.699174905945966,6936.0912,7919.637049999999,-157.69788348076054,347.7042000000001
2018-08-26,6732.9728,6800.0,6564.7624,6732.4,59409.0,2018,8,6,26,51.57422560349702,6938.8086,7914.6122,-127.08125117414875,235.23760000000038
2018-08-27,6702.9593,6939.7702,6558.95,6700.46,86244.0,2018,8,0,27,50.78843581715025,6937.6179999999995,7910.17445,-104.19356203165626,380.8202000000001
2018-08-28,6898.4279,7130.4854,6641.35,6904.51,114848.0,2018,8,1,28,55.457546506905025,6941.5761999999995,7903.3982,-68.79672795099577,489.1353999999992
2018-08-29,7077.245,7132.06,6861.17,7080.94,90739.0,2018,8,2,29,59.07326506022166,6949.86,7895.3330000000005,-26.205969307162377,270.8900000000003
2018-08-30,7034.4798,7124.06,6791.8553,7032.96,101257.0,2018,8,3,30,57.701498945864344,6964.53,7887.6978,3.634037827546308,332.20470000000023
2018-08-31,6984.9259,7091.5375,6792.85,6984.01,90820.0,2018,8,4,31,56.26596971876767,6976.6102,7882.2828500000005,23.06670395499623,298.6875
2018-09-01,7013.4838,7274.4589,6879.0,7017.35,87677.0,2018,9,5,1,57.04973917009388,6992.0796,7872.874599999999,40.68845999268433,395.45889999999963
2018-09-02,7199.1678,7379.7302,7015.22,7185.01,109835.0,2018,9,6,2,60.84948749450771,7011.468000000001,7866.1847,67.40557985135547,364.5101999999997
2018-09-03,7300.5688,7346.243,7130.63,7290.31,78094.0,2018,9,0,3,63.05988730823769,7032.3946,7855.18135,95.96964150870372,215.61300000000028
2018-09-04,7263.9886,7411.5519,7184.0,7258.99,83869.0,2018,9,1,4,61.93972559061805,7050.5884,7841.3863,114.75675942817907,227.5519000000004
2018-09-05,7358.733,7411.85,6715.0813,7361.0,143455.0,2018,9,2,5,64.17203966888891,7063.3876,7827.2113,136.305791878729,696.7687000000005
2018-09-06,6597.9301,7387.0,6277.1436,6679.3,155318.0,2018,9,3,6,45.12474274887789,7050.759399999999,7805.102800000001,97.25496782284881,1109.8563999999997
2018-09-07,6512.2254,6705.59,6253.29,6493.09,100053.0,2018,9,4,7,41.50112968522896,7033.059200000001,7785.46295,50.696915154308044,452.3000000000002
2018-09-08,6397.602,6525.0,6114.5703,6400.0,86195.0,2018,9,5,8,39.78127979960647,7011.6308,7761.59795,6.21608283389196,410.4296999999997
2018-09-09,6184.3471,6465.46,6113.23,6178.31,76776.0,2018,9,6,9,35.95944938058004,6988.5802,7736.32245,-46.38908303348762,352.2300000000005
2018-09-10,6246.3219,6451.51,6094.38,6236.04,72446.0,2018,9,0,10,37.63957542089601,6965.1026,7715.255649999999,-82.47006389216403,357.1300000000001
2018-09-11,6314.8966,6404.0283,6170.3513,6301.99,77963.0,2018,9,1,11,39.58941017688491,6943.2104,7697.5489,-104.53784019007708,233.67699999999968
2018-09-12,6290.8778,6405.0,6162.06,6279.99,75353.0,2018,9,2,12,39.14965671540095,6914.4178,7678.11835,-122.39107985151713,242.9399999999996
2018-09-13,6334.9452,6531.8764,6192.89,6322.45,86424.0,2018,9,3,13,40.522821278927346,6872.7901999999995,7661.280650000001,-131.5967681349639,338.9863999999998
2018-09-14,6487.2714,6587.122,6324.37,6485.7,79725.0,2018,9,4,14,45.60528346403947,6839.022999999999,7645.75895,-124.28673168313526,262.7520000000004
2018-09-15,6477.8345,6587.0,6384.36,6476.51,52019.0,2018,9,5,15,45.37024339272625,6810.0332,7626.518,-117.87622754927361,202.64000000000033
2018-09-16,6514.6406,6570.1,6379.6532,6520.15,49523.0,2018,9,6,16,46.77309545457641,6776.7752,7606.287249999999,-108.02918040679651,190.44680000000062
2018-09-17,6498.9777,6538.7585,6203.109,6499.98,73809.0,2018,9,0,17,46.18280097987284,6742.02,7587.21265,-100.69215850990804,335.64949999999953
2018-09-18,6250.4833,6530.24,6200.0,6254.52,66187.0,2018,9,1,18,39.62832680740621,6702.775600000001,7563.969599999999,-113.37714524585135,330.2399999999998
2018-09-19,6335.5528,6523.6322,6114.6214,6332.34,83973.0,2018,9,2,19,42.41852806164076,6666.218199999999,7540.48135,-115.81561468004202,409.0108
2018-09-20,6393.5072,6550.8265,6100.0,6388.4,63479.0,2018,9,3,20,44.411644600685804,6639.4776,7515.19835,-111.9342375737233,450.8265000000001
2018-09-21,6493.8788,6782.6413,6333.63,6492.98,107625.0,2018,9,4,21,48.02588675039492,6617.297,7490.3469,-99.27510465482737,449.0113000000001
2018-09-22,6759.4673,6832.8063,6483.83,6749.45,73381.0,2018,9,5,22,55.642667579649356,6601.5586,7466.997949999999,-67.7664950499393,348.97630000000026
2018-09-23,6722.0229,6826.28,6624.79,6710.01,63042.0,2018,9,6,23,54.32421993909522,6587.4192,7446.9292,-45.454205529870706,201.48999999999978
2018-09-24,6707.6918,6774.91,6558.412,6702.22,81806.0,2018,9,0,24,54.05179285410193,6581.2638,7430.875149999999,-28.07649487420622,216.4979999999996
2018-09-25,6583.7012,6721.68,6330.4503,6581.52,89088.0,2018,9,1,25,49.87809382609847,6572.241999999999,7417.35615,-23.770009376187772,391.22969999999987
2018-09-26,6442.4044,6579.59,6324.96,6428.99,73335.0,2018,9,2,26,45.135045075159745,6562.0996,7403.3511,-32.29273430650119,254.6300000000001
2018-09-27,6465.3112,6736.0861,6379.44,6461.51,70457.0,2018,9,3,27,46.3073551257506,6556.9762,7391.7013,-36.007886496274295,356.64610000000084
2018-09-28,6690.4081,6814.3335,6431.95,6681.62,101311.0,2018,9,4,28,53.54293224423491,6564.9367999999995,7377.434200000001,-20.9496395053975,382.3834999999999
2018-09-29,6633.9071,6792.28,6466.2348,6610.76,71540.0,2018,9,5,29,51.15305279889543,6566.276800000001,7364.88425,-14.565774888553278,326.04519999999957
2018-09-30,6596.2981,6658.8663,6454.0,6579.38,57218.0,2018,9,6,30,50.086863897851345,6575.0646,7352.069549999999,-11.901427682892972,204.86629999999968
2018-10-01,6623.4572,6660.7935,6507.373,6597.81,50412.0,2018,10,0,1,50.73631517069797,6582.2212,7344.075150000001,-8.208147932785323,153.42050000000017
2018-10-02,6605.1916,6638.15,6477.57,6571.2,66321.0,2018,10,1,2,49.73018082280717,6587.4288,7335.6059,-7.343747582326614,160.57999999999993
2018-10-03,6521.3876,6597.0,6427.0548,6500.0,61646.0,2018,10,2,3,47.04209277738038,6592.3762,7326.8132,-12.262593489149367,169.9452000000001
2018-10-04,6502.3775,6638.7736,6396.34,6456.77,52686.0,2018,10,3,4,45.436204164069615,6597.6392,7319.7928999999995,-19.425192493194118,242.4336000000003
2018-10-05,6587.2231,6700.1623,6450.58,6547.56,48246.0,2018,10,4,5,49.34705247015441,6603.144399999999,7311.589499999999,-17.573038522080424,249.58230000000003
2018-10-06,6630.4328,6643.3757,6510.0,6582.12,35332.0,2018,10,5,6,50.792874353938466,6608.516599999999,7301.515450000001,-13.16473511426102,133.3756999999996
2018-10-07,6593.7508,6635.3841,6526.1431,6544.08,36916.0,2018,10,6,7,49.13055967144848,6607.7952000000005,7289.715749999999,-12.595440591163424,109.24099999999999
2018-10-08,6609.1813,6713.6753,6493.92,6577.63,52723.0,2018,10,0,8,50.66415138454485,6611.3622,7278.13495,-9.329521057784405,219.7552999999998
2018-10-09,6660.559,6670.3837,6541.06,6604.75,44453.0,2018,10,1,9,51.925823462022,6613.8174,7267.6353500000005,-4.5010140608883376,129.32369999999992
2018-10-10,6642.4949,6644.1495,6498.1969,6588.8,52309.0,2018,10,2,10,51.09817677900596,6620.3769999999995,7255.975399999999,-1.939066823309986,145.95260000000053
2018-10-11,6603.6594,6607.0548,6170.6223,6517.55,118451.0,2018,10,3,11,47.45910987977426,6621.1426,7245.828149999999,-5.593506260269351,436.4324999999999
2018-10-12,6225.8042,6520.43,6055.28,6152.76,70662.0,2018,10,4,12,34.07779345180444,6617.0826,7234.32245,-37.49298438027654,465.15000000000055
2018-10-13,6282.9516,6325.7355,6109.79,6185.15,43484.0,2018,10,5,13,35.80844585382482,6610.285400000001,7224.4999,-59.47436485173239,215.9454999999998
2018-10-14,6316.6896,6397.3184,6168.83,6199.69,48959.0,2018,10,6,14,36.61292898152266,6600.4204,7216.53985,-74.8585875589788,228.48840000000018
2018-10-15,6317.5704,7403.4963,6143.08,6183.0,181980.0,2018,10,0,15,36.05436425658972,6589.4324,7207.7928,-87.3900601921896,1260.4162999999999
2018-10-16,6685.3622,6810.3949,6149.28,6441.74,82874.0,2018,10,1,16,49.03516718006514,6584.258000000001,7204.5596,-75.57203948952338,661.1149000000005
2018-10-17,6704.7601,6745.7705,6386.4,6461.2,58647.0,2018,10,2,17,49.85957593499576,6575.3918,7202.615599999999,-63.89932196476275,359.3705
2018-10-18,6666.763,6718.3584,6407.69,6437.29,60383.0,2018,10,3,18,48.81474872807785,6562.5188,7200.15895,-55.933183482800814,310.6684000000005
2018-10-19,6581.8201,6607.4202,6350.0,6396.18,54626.0,2018,10,4,19,46.99141163109799,6549.7832,7198.07225,-52.33392189741335,257.42019999999957
2018-10-20,6515.7359,6596.4335,6355.99,6383.46,42080.0,2018,10,5,20,46.41373244219742,6537.772199999999,7194.72575,-49.93229049122783,240.4435000000003
2018-10-21,6561.8565,6631.4019,6363.02,6412.86,26599.0,2018,10,6,21,48.004756510408846,6525.6824,7189.7087,-45.136342346880156,268.3818999999994
2018-10-22,6556.138,6598.8629,6401.01,6413.38,44276.0,2018,10,0,22,48.034145321168225,6510.2498,7187.77585,-40.822977363737664,197.85289999999986
2018-10-23,6539.2058,6553.4109,6372.53,6406.06,45241.0,2018,10,1,23,47.62605580920831,6492.5648,7185.947700000001,-37.56227286282865,180.8809000000001
2018-10-24,6509.7367,6584.1033,6354.26,6393.41,41176.0,2018,10,2,24,46.88474379155176,6475.253200000001,7184.8231000000005,-35.588646568808144,229.84329999999954
2018-10-25,6524.5053,6536.5302,6393.0,6411.96,38360.0,2018,10,3,25,48.159031810492436,6456.2724,7182.358400000001,-32.15701746017294,143.53020000000015
2018-10-26,6492.3486,6558.4378,6361.73,6393.53,37650.0,2018,10,4,26,46.95376054020554,6450.557000000001,7179.189750000001,-30.572156848448685,196.70780000000013
2018-10-27,6519.0344,6544.9565,6377.81,6406.1,29984.0,2018,10,5,27,47.91127514956645,6448.8171999999995,7177.31975,-27.979321248396445,167.14649999999983
2018-10-28,6490.918,6502.4864,6381.25,6407.66,23293.0,2018,10,6,28,48.036636040468764,6448.9704,7175.179700000001,-25.50460023697906,121.23639999999978
2018-10-29,6469.1304,6484.5979,6288.7375,6405.57,52184.0,2018,10,0,29,47.87041274539383,6453.515600000001,7172.502849999999,-23.441789185447305,195.86039999999957
2018-10-30,6329.2411,6420.0,6208.37,6266.52,41941.0,2018,10,1,30,38.35986094716074,6454.1252,7164.21655,-32.65079147629331,211.6300000000001
2018-10-31,6311.1426,6400.3947,6238.5286,6269.46,39693.0,2018,10,2,31,38.637450399426825,6453.4746,7156.079249999999,-39.259203054861246,161.8661000000002
2018-11-01,6354.1679,6419.7181,6199.25,6303.27,40689.0,2018,11,3,1,41.87901612236588,6453.9402,7147.59355,-41.292241151404596,220.46810000000005
2018-11-02,6392.9386,6436.5649,6288.01,6340.99,36553.0,2018,11,4,2,45.34774771890128,6454.311000000001,7137.5274,-39.40550756719949,148.5549000000001
2018-11-03,6421.252,6426.128,6328.33,6350.43,34182.0,2018,11,5,3,46.21291628178951,6451.605600000001,7129.0388,-36.72518344775381,97.79799999999977
2018-11-04,6378.663,6514.5565,6312.48,6335.0,35495.0,2018,11,6,4,44.960068677029525,6448.7754,7121.2594500000005,-35.437576990094385,202.07650000000012
2018-11-05,6467.9055,6481.9589,6310.57,6421.76,33286.0,2018,11,0,5,52.72142389320744,6446.8076,7112.5040500000005,-27.103895839620236,171.38889999999992
2018-11-06,6449.1362,6506.1125,6369.89,6403.2,43385.0,2018,11,1,6,51.062579907828614,6444.871999999999,7103.1635,-21.74635196571944,136.22249999999985
2018-11-07,6501.473,6594.2641,6378.24,6447.5,51700.0,2018,11,2,7,54.72436926625238,6448.731599999999,7091.096,-13.767121272882832,216.02410000000054
2018-11-08,6550.3759,6563.1047,6442.47,6501.0,41445.0,2018,11,3,8,58.7396838695743,6452.1048,7078.99745,-3.0908907155571796,120.63469999999961
2018-11-09,6465.1281,6511.27,6372.5477,6405.49,40966.0,2018,11,4,9,50.18323651202389,6452.4466,7067.0751,-2.3101301283013527,138.72230000000036
2018-11-10,6404.2387,6451.0337,6307.0,6325.0,20031.0,2018,11,5,10,44.323552403536176,6449.087,7053.96535,-8.092951547079792,144.03369999999995
2018-11-11,6421.4568,6453.0337,6323.0,6349.32,30015.0,2018,11,6,11,46.361524753177385,6441.0844,7037.471950000001,-10.591367740742498,130.03369999999995
2018-11-12,6433.9753,6471.8814,6269.46,6357.54,36245.0,2018,11,0,12,47.06678270483091,6434.035,7024.9347,-11.772390482321498,202.42140000000018
2018-11-13,6428.7193,6471.2445,6298.5,6318.0,44946.0,2018,11,1,13,44.06541656712805,6426.350600000001,7010.1523,-15.717722938175939,172.7444999999998
2018-11-14,6352.0398,6388.6249,5544.0328,6260.91,146272.0,2018,11,2,14,40.09028363918831,6419.9384,6996.849700000001,-23.183864059565167,844.5920999999998
2018-11-15,5804.647,6298.47,5324.0,5595.91,150211.0,2018,11,3,15,18.80743787913275,6403.276800000001,6978.1037,-81.81763429359307,974.4700000000003
2018-11-16,5705.1453,5732.3009,5199.8,5585.0,106023.0,2018,11,4,16,18.632673255671023,6385.7466,6959.05875,-127.69369206334522,532.5009
2018-11-17,5638.195,5649.1,5411.74,5508.71,62145.0,2018,11,5,17,17.41409782606833,6362.2883999999995,6940.39145,-168.26708556314134,237.36000000000058
2018-11-18,5613.9604,5731.8396,5452.63,5503.36,58846.0,2018,11,6,18,17.328510524524972,6340.1404,6922.57375,-198.56456382579563,279.20960000000014
2018-11-19,5631.1568,5658.47,4811.6753,5559.26,227473.0,2018,11,0,19,21.66092031383232,6319.737999999999,6904.26005,-215.57980105350634,846.7947000000004
2018-11-20,4854.953,5559.69,4244.5261,4735.44,338956.0,2018,11,1,20,11.825431242892293,6282.490599999999,6879.2751,-292.1719122597924,1315.1638999999996
2018-11-21,4496.4697,4897.36,4048.58,4352.0,203922.0,2018,11,2,21,9.632981899034547,6238.106599999999,6852.55225,-379.43818842130077,848.7799999999997
2018-11-22,4632.6412,4690.4343,4242.33,4538.01,115578.0,2018,11,3,22,17.612848448901886,6198.8668,6826.1259,-428.64671603021725,448.10429999999997
2018-11-23,4351.5547,4589.53,4184.0149,4275.23,135078.0,2018,11,4,23,15.526867987616896,6155.236000000001,6799.384349999999,-483.27805001406705,405.5150999999996
2018-11-24,4394.8852,4498.3314,3833.4923,4288.26,184977.0,2018,11,5,24,16.057750029302753,6110.05,6774.028050000001,-519.5335048445586,664.8391000000001
2018-11-25,3889.2765,4376.88,3607.4897,3785.65,252223.0,2018,11,6,25,12.733470003611302,6054.1206,6747.117849999999,-582.1124109955754,769.3903
2018-11-26,4048.169,4171.7363,3474.73,3938.89,238465.0,2018,11,0,26,18.287726154623044,6002.0168,6720.26985,-612.2834353475628,697.0062999999996
2018-11-27,3831.9838,4069.59,3522.28,3727.34,185918.0,2018,11,1,27,16.706848365006678,5945.0109999999995,6693.801599999999,-645.819896758976,547.31
2018-11-28,3864.5452,4406.5906,3548.76,3771.01,220082.0,2018,11,2,28,18.277341065292887,5888.3362,6670.59955,-661.2514845114056,857.8306000000002
2018-11-29,4270.5498,4457.4131,3771.0,4220.16,186835.0,2018,11,3,29,32.395958811295685,5840.963400000001,6649.29235,-629.9765007332635,686.4130999999998
2018-11-30,4302.9129,4409.77,3940.5083,4249.8,186377.0,2018,11,4,30,33.21592153235699,5795.6084,6627.05845,-595.9296444884721,469.2617000000005
2018-12-01,4039.3181,4316.429,3861.0,3971.06,119892.0,2018,12,5,1,29.58215486815942,5751.974400000001,6603.54195,-584.6992056130548,455.4290000000001
2018-12-02,4210.9366,4336.7465,3904.34,4140.39,97760.0,2018,12,6,2,34.285342199022324,5711.0792,6581.86895,-555.7293836381496,432.40650000000005
2018-12-03,4156.197,4265.0,3839.0018,4102.05,124256.0,2018,12,0,3,33.73592151225348,5669.1264,6560.64625,-529.7575928186288,425.9982
2018-12-04,3900.6339,4115.15,3747.0,3834.34,131536.0,2018,12,1,4,30.107867947303262,5622.1532,6539.482800000001,-524.7279835689351,368.14999999999964
2018-12-05,3978.9556,4033.98,3730.0,3903.52,148330.0,2018,12,2,5,32.13883587511792,5571.3888,6517.75605,-509.288967962264,303.98
2018-12-06,3746.6959,3913.62,3496.6652,3696.69,170447.0,2018,12,3,6,29.389170976751373,5516.0986,6495.0835,-507.8882694902304,416.9548
2018-12-07,3483.0193,3844.79,3237.0804,3437.26,230015.0,2018,12,4,7,26.344559273907493,5456.098000000001,6469.6774,-521.6982263056998,607.7096000000001
2018-12-08,3418.1693,3604.2829,3210.0,3380.68,141964.0,2018,12,5,8,25.718778317300035,5395.7880000000005,6444.622,-531.0862183827112,394.28290000000015
2018-12-09,3435.437,3690.8098,3241.0,3398.8,99889.0,2018,12,6,9,26.32237515512901,5336.0948,6421.695599999999,-530.9437481480891,449.8098
2018-12-10,3568.8055,3638.016,3371.09,3529.75,112573.0,2018,12,0,10,30.704691678168302,5278.4326,6401.8299,-514.3353313187058,266.92599999999993
2018-12-11,3528.68,3588.43,3355.0,3408.0,10375.0,2018,12,1,11,28.978863239702363,5218.325,6380.9355,-505.1739183461841,233.42999999999984
2018-12-12,3406.41,3427.27,3292.65,3353.42,8951.0,2018,12,2,12,28.213274358799083,5157.2722,6360.3467,-496.59316552331165,134.6199999999999
2018-12-13,3345.01,3490.0,3325.7,3430.18,7284.0,2018,12,3,13,30.975160651359616,5098.0076,6340.81765,-478.08786726581,164.30000000000018
2018-12-14,3430.2,3441.13,3221.14,3262.73,11715.0,2018,12,4,14,28.407543871328826,5035.023,6320.39435,-471.4989541892396,219.99000000000024
2018-12-15,3263.55,3294.81,3135.55,3195.75,14437.0,2018,12,5,15,27.428149028265736,4971.0674,6300.8106,-466.30662680230535,159.25999999999976
2018-12-16,3252.1273,3343.8843,3122.28,3179.54,97218.0,2018,12,6,16,27.183885729559734,4906.5362000000005,6279.3610499999995,-458.21763381479514,221.60429999999997
2018-12-17,3258.3507,3621.8349,3178.23,3193.78,158885.0,2018,12,0,17,27.792240954089863,4842.2586,6258.4513,-445.5222959036141,443.6048999999998
2018-12-18,3533.6492,3708.0971,3181.26,3496.73,132950.0,2018,12,1,18,39.39326398450552,4784.0818,6238.47355,-406.33167735891584,526.8370999999997
2018-12-19,3699.4212,3950.3905,3422.77,3667.16,213851.0,2018,12,2,19,44.769193630148365,4732.0946,6219.2513500000005,-357.4006608084096,527.6205
2018-12-20,3719.2332,4194.9232,3642.69,3684.5,262788.0,2018,12,3,20,45.300813592173895,4680.395399999999,6199.46385,-313.6082044134728,552.2332000000001
2018-12-21,4102.0878,4188.9162,3656.75,4073.77,185265.0,2018,12,4,21,55.62671555058387,4635.8054,6181.31435,-244.6711151648642,532.1661999999997
2018-12-22,3872.6405,4162.0,3770.0,3841.08,99216.0,2018,12,5,22,49.59926273377707,4585.8072,6163.07845,-206.43446558074174,392.0
2018-12-23,4012.4944,4088.0332,3780.09,3980.9,86885.0,2018,12,6,23,52.90168094334805,4538.4166,6144.89305,-162.97071487431322,307.9431999999997
2018-12-24,3979.6857,4269.8794,3900.0,3943.83,125923.0,2018,12,0,24,51.93015858146685,4490.5932,6126.319350000001,-130.0178536100252,369.8793999999998
2018-12-25,4054.949,4236.84,3702.9642,4036.0,124425.0,2018,12,1,25,54.18315348111602,4442.878000000001,6108.05295,-95.36580727920091,533.8758000000003
2018-12-26,3795.1936,4049.23,3674.73,3779.99,84729.0,2018,12,2,26,47.52085897275076,4390.4138,6088.862349999999,-87.5524284470257,374.5
2018-12-27,3829.3684,3866.577,3585.883,3810.01,88838.0,2018,12,3,27,48.32326295390842,4337.664000000001,6070.4489,-78.0383290378054,280.6940000000004
2018-12-28,3628.0322,3977.9044,3566.0,3591.69,83854.0,2018,12,4,28,43.15542090076866,4279.4778,6054.5015,-87.11077731789965,411.9043999999999
2018-12-29,3973.3389,4035.1003,3575.0,3884.97,44380.0,2018,12,5,29,50.771678379945755,4229.0674,6039.5233,-69.83054987560399,460.10030000000006
2018-12-30,3834.3663,3961.85,3702.51,3725.48,34487.0,2018,12,6,30,47.07762788156156,4177.077,6025.362349999999,-68.21896940228908,259.3399999999997
2018-12-31,3904.5527,3913.8737,3688.76,3835.79,36660.0,2018,12,0,31,49.798238410939234,4126.8064,6013.0043,-57.37925285593337,225.11369999999988
2019-01-01,3766.7715,3918.4904,3630.0,3693.3,31476.0,2019,1,1,1,46.474720352619904,4073.5215999999996,5998.2403,-59.599426469404534,288.49040000000014
2019-01-02,3909.2479,4018.8959,3629.66,3823.44,36643.0,2019,1,2,2,49.77189502658574,4023.6304,5985.4045,-50.278144525892,389.23590000000013
